SCORES angle_constraint atom_pair_constraint chainbreak coordinate_constraint dihedral_constraint dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_pair fa_rep fa_sol frac_atoms_within_0.5 frac_atoms_within_1.0 frac_atoms_within_2.0 hack_elec hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb if_angle_constraint if_atom_pair_constraint if_chainbreak if_coordinate_constraint if_dihedral_constraint if_dslf_ca_dih if_dslf_cs_ang if_dslf_ss_dih if_dslf_ss_dst if_fa_atr if_fa_dun if_fa_intra_rep if_fa_pair if_fa_rep if_fa_sol if_hack_elec if_hbond_bb_sc if_hbond_lr_bb if_hbond_sc if_hbond_sr_bb if_omega if_p_aa_pp if_pro_close if_ref interface_delta ligand_auto_rms_no_super ligand_auto_rms_with_super ligand_centroid_travel ligand_is_touching omega p_aa_pp pro_close ref total_score
hNN_1sjw_d2n_des_1_0415 0 0 0 0 1.00237 0 0 0 0 -542.947 73.0997 1.34858 -18.5266 65.3942 250.894 0 0 0.0769231 -16.8337 -28.8702 -95.2717 -17.1171 -118.759 0 -41.1596 0 0 0 0 0 0 0 -14.6859 0 0 0.106667 3.39828 4.64755 0.142457 -0.32491 4.12115e-13 -0.178771 7.10543e-14 0 0 0 0 -48.0543 3.59743 2.00206 2.26328 1 20.6388 -26.0635 6.05272 -34.86 -480.817
hNN_1sjw_d2n_des_1_0416 0 0 0 0 0.0173347 0 0 0 0 -536.365 68.0081 1.27031 -18.4191 50.5418 248.277 0 0 0 -15.9914 -26.3569 -95.2717 -15.7823 -118.759 0 -41.3635 0 0 0 0 0 0 0 -10.2545 0 0 0.109055 0.660629 4.41453 -0.0985321 -0.2354 4.12115e-13 -0.151574 7.10543e-14 0 0 0 0 -46.9193 5.99193 0.466102 3.98017 1 20.6388 -26.0635 6.05478 -34.86 -493.06
hNN_1sjw_d2n_des_1_0417 0 0 0 0 0.39248 0 0 0 0 -549.447 70.5869 1.29129 -18.0533 65.6952 259.922 0 0 0.0384615 -17.2002 -28.2065 -95.2717 -16.3224 -118.759 0 -41.4918 0 0 0 0 0 0 0 -19.6881 0 0 0.0979628 8.33623 12.1505 -0.518298 -0.123352 1.42109e-14 -0.494177 1.42109e-14 0 0 0 0 -41.7311 7.74273 0.71688 2.76798 1 20.6388 -26.0635 6.05159 -34.86 -479.604
hNN_1sjw_d2n_des_1_0418 0 0 0 0 0.156026 0 0 0 0 -544.503 69.7635 1.32467 -19.3653 60.7119 251 0 0 0.0384615 -17.974 -28.7157 -95.2717 -17.8862 -118.759 0 -41.2222 0 0 0 0 0 0 0 -17.5462 0 0 0.084906 6.96928 5.46009 -0.235784 -0.381389 0 -0.116675 -2.84217e-14 0 0 0 0 -46.988 3.86858 1.80411 2.40182 1 20.6388 -26.0635 6.05423 -34.86 -493.748
hNN_1sjw_d2n_des_1_0419 0 0 0 0 0.0400702 0 0 0 0 -542.495 69.7106 1.33939 -17.8732 60.0691 254.702 0 0 0.0769231 -16.0125 -27.5444 -95.2717 -16.5198 -118.759 0 -41.5886 0 0 0 0 0 0 0 -11.9527 0 0 0.109065 1.25919 6.29424 0.16138 -0.168015 5.68434e-14 -0.755329 1.27898e-13 0 0 0 0 -46.6408 8.35254 1.87504 3.90911 1 20.6388 -26.0635 2.56613 -34.86 -486.332
hNN_1sjw_d2n_des_1_0420 0 0 0 0 0.0454707 0 0 0 0 -545.554 71.0851 1.30617 -18.9059 63.9615 260.218 0 0 0.0384615 -18.2061 -29.2259 -95.2717 -20.1455 -118.759 0 -41.4813 0 0 0 0 0 0 0 -15.2738 0 0 0.0352238 6.57808 10.7901 -0.198339 -0.1714 1.42109e-14 -0.125294 1.42109e-14 0 0 0 0 -39.8468 8.45656 0.396521 3.47255 1 20.6388 -26.0635 6.05297 -34.86 -483.684
hNN_1sjw_d2n_des_1_0421 0 0 0 0 4.54953 0 0 0 0 -558.971 76.8298 1.26298 -18.9777 91.1515 262.329 0 0 0 -18.6832 -29.4614 -95.2717 -18.6868 -118.759 0 -41.0358 0 0 0 0 0 0 0 -27.5247 0 0 0.0818285 29.3954 14.622 -0.254905 -0.369749 5.68434e-14 -0.150187 1.27898e-13 0 0 0 0 -25.2361 7.26518 0.291032 3.0426 1 20.6388 -26.0635 6.05341 -34.86 -456.919
hNN_1sjw_d2n_des_1_0422 0 0 0 0 0.10728 0 0 0 0 -541.014 69.3514 1.31573 -19.3267 54.825 253.664 0 0 0.0769231 -16.1795 -27.0663 -95.2717 -12.9749 -118.759 0 -41.1521 0 0 0 0 0 0 0 -15.4732 0 0 0.0696396 2.08052 9.19994 0.268719 -0.315844 4.12115e-13 -0.122348 7.10543e-14 0 0 0 0 -45.4447 7.99343 2.00568 0.896569 1 20.6388 -26.0635 6.05156 -34.86 -485.562
hNN_1sjw_d2n_des_1_0423 0 0 0 0 0.0160407 0 0 0 0 -544.866 69.5435 1.28248 -18.3909 53.2972 254.353 0 0.0384615 0.115385 -17.331 -28.4691 -95.2717 -18.3557 -118.759 0 -41.3509 0 0 0 0 0 0 0 -15.9844 0 0 0.0552474 2.00452 9.11844 -0.318062 -0.169452 4.12115e-13 -2.79763 7.10543e-14 0 0 0 0 -49.4422 8.30396 2.2172 1.22141 1 20.6388 -26.0635 6.05169 -34.86 -497.184
hNN_1sjw_d2n_des_1_0424 0 0 0 0 9.59282 0 0 0 0 -554.42 75.0109 1.546 -18.699 104.866 257.502 0 0 0.0384615 -16.9333 -29.397 -95.2717 -17.8458 -118.759 0 -41.3163 0 0 0 0 0 0 0 -20.6774 0 0 -0.0750474 13.2395 10.4122 0.311919 -0.286866 1.42109e-14 -1.60586 1.42109e-14 0 0 0 0 -39.9979 5.67823 2.1343 2.7274 1 20.6388 -26.0635 6.05137 -34.86 -437.041
hNN_1sjw_d2n_des_1_0425 0 0 0 0 0.306928 0 0 0 0 -543.226 69.2863 1.30687 -18.6234 53.3492 253.69 0.0384615 0.0769231 0.115385 -16.3342 -29.2831 -95.2717 -15.7301 -118.759 0 -41.333 0 0 0 0 0 0 0 -15.973 0 0 0.102669 3.4665 7.94809 0.0442878 -0.221444 0 -0.159511 -2.84217e-14 0 0 0 0 -46.1254 7.83903 1.1292 1.21769 1 20.6388 -26.0635 6.05164 -34.86 -493.52
hNN_1sjw_d2n_des_1_0426 0 0 0 0 0.0662895 0 0 0 0 -542.88 69.5395 1.29692 -18.201 52.9083 252.959 0 0 0 -16.8358 -27.8412 -95.2717 -16.4993 -118.759 0 -41.4444 0 0 0 0 0 0 0 -9.69057 0 0 0.110868 0.785018 4.94198 -0.35842 -0.280553 4.12115e-13 -0.774596 7.10543e-14 0 0 0 0 -46.7107 6.41163 1.87242 5.82451 1 20.6388 -26.0635 5.52342 -34.86 -494.279
hNN_1sjw_d2n_des_1_0427 0 0 0 0 2.08702 0 0 0 0 -551.267 87.2085 1.49918 -20.2559 77.4531 257.471 0.0384615 0.0769231 0.153846 -17.0662 -31.8003 -95.2717 -17.4451 -118.759 0 -41.2374 0 0 0 0 0 0 0 -23.1343 0 0 0.0871824 12.6835 10.6194 0.271474 -0.268876 0 -0.141622 -2.84217e-14 0 0 0 0 -41.1207 8.99067 1.87837 5.54573 1 20.6388 -26.0635 6.05145 -34.86 -460.38
hNN_1sjw_d2n_des_1_0428 0 0 0 0 1.2661 0 0 0 0 -542.288 71.6402 1.34827 -18.5207 63.5675 250.499 0 0 0.0384615 -16.8126 -26.8825 -95.2717 -16.4843 -118.759 0 -41.2594 0 0 0 0 0 0 0 -20.2489 0 0 0.0417265 9.71961 10.2738 -0.178958 -0.318128 4.12115e-13 -0.355272 7.10543e-14 0 0 0 0 -42.3255 8.67901 1.96521 2.37207 1 20.6388 -26.0635 6.05045 -34.86 -480.932
hNN_1sjw_d2n_des_1_0429 0 0 0 0 1.75076 0 0 0 0 -547.488 68.4324 1.34964 -18.1669 79.1938 256.772 0 0 0 -16.4261 -27.5389 -95.2717 -15.169 -118.759 0 -41.2574 0 0 0 0 0 0 0 -23.2842 0 0 0.00383693 26.8959 14.2584 -0.264825 -0.235561 5.68434e-14 -0.156932 1.27898e-13 0 0 0 0 -24.0408 7.52355 1.19366 4.12814 1 20.6388 -26.0635 6.05046 -34.86 -465.555
hNN_1sjw_d2n_des_1_0430 0 0 0 0 0.071657 0 0 0 0 -541.026 69.149 1.3025 -18.3648 60.8619 250.43 0 0 0.115385 -16.9046 -28.0588 -95.2717 -16.0405 -118.759 0 -41.3277 0 0 0 0 0 0 0 -14.9095 0 0 0.132733 2.63381 5.22245 -0.251432 -0.172333 4.12115e-13 -0.590235 7.10543e-14 0 0 0 0 -49.2623 2.73893 0.239386 2.0082 1 20.6388 -26.0635 6.05452 -34.86 -486.84
hNN_1sjw_d2n_des_1_0431 0 0 0 0 0.000920199 0 0 0 0 -541.713 70.5175 1.65364 -18.4444 59.8999 252.891 0 0 0.0384615 -16.8397 -28.3802 -95.2717 -18.8952 -118.759 0 -41.0105 0 0 0 0 0 0 0 -16.3227 0 0 0.0912295 5.84402 8.57059 -0.643105 -0.222964 0 -3.11859 -2.84217e-14 0 0 0 0 -46.812 4.56551 1.23074 2.49792 1 20.6388 -26.0635 6.05031 -34.86 -487.575
hNN_1sjw_d2n_des_1_0432 0 0 0 0 0.62215 0 0 0 0 -541.137 68.5106 1.37194 -18.0037 56.007 250.934 0 0 0 -17.0018 -28.8456 -95.2717 -16.9979 -118.759 0 -41.4125 0 0 0 0 0 0 0 -13.5861 0 0 0.0487009 2.95861 5.25581 -0.436068 -0.280147 4.12115e-13 -1.998 7.10543e-14 0 0 0 0 -49.4497 5.93355 1.94451 5.28737 1 20.6388 -26.0635 5.52972 -34.86 -493.325
hNN_1sjw_d2n_des_1_0433 0 0 0 0 0.00956061 0 0 0 0 -543.01 68.8186 1.29319 -18.5 56.5873 252.087 0 0 0.0384615 -17.0607 -29.1293 -95.2717 -15.469 -118.759 0 -41.3323 0 0 0 0 0 0 0 -16.7647 0 0 0.0755653 4.21906 7.79751 -0.0176418 -0.426743 4.12115e-13 -0.0226223 7.10543e-14 0 0 0 0 -46.4719 7.83802 1.14493 1.17867 1 20.6388 -26.0635 6.05365 -34.86 -492.634
hNN_1sjw_d2n_des_1_0434 0 0 0 0 0.767043 0 0 0 0 -535.903 69.0036 1.28352 -18.3174 58.7932 249.761 0 0.0384615 0.153846 -16.2188 -26.3584 -95.2717 -15.1806 -118.759 0 -41.4656 0 0 0 0 0 0 0 -11.5766 0 0 0.0674536 4.84356 6.02301 0.0239564 -0.170607 1.42109e-14 -0.105382 1.42109e-14 0 0 0 0 -42.3601 8.38555 0.369681 2.59282 1 20.6388 -26.0635 6.22886 -34.86 -480.455
hNN_1sjw_d2n_des_1_0435 0 0 0 0 38.6572 0 0 0 0 -567.672 78.4264 1.3327 -18.9176 1292.42 266.086 0 0.0384615 0.192308 -18.4856 -31.1551 -95.2717 -19.9286 -118.759 0 -41.4684 0 0 0 0 0 0 0 -34.1734 0 0 0.0964782 1229.5 17.0457 -0.343766 -0.677644 2.41585e-13 -0.0355547 -1.42109e-14 0 0 0 0 1169.94 10.2036 0.7981 7.46825 1 20.6388 -26.0635 11.4476 -34.86 777.9
hNN_1sjw_d2n_des_1_0436 0 0 0 0 0.615731 0 0 0 0 -544.386 74.0107 1.3054 -18.3193 59.1337 254.137 0 0 0.0769231 -16.0457 -27.0359 -95.2717 -14.9852 -118.759 0 -41.5273 0 0 0 0 0 0 0 -12.3922 0 0 0.0939123 1.27674 6.63811 0.10989 -0.277096 0 -0.181637 -2.84217e-14 0 0 0 0 -46.2596 8.32464 2.15464 1.74406 1 20.6388 -26.0635 11.4476 -34.86 -474.437
hNN_1sjw_d2n_des_1_0437 0 0 0 0 1.83481 0 0 0 0 -545.837 74.2453 1.29372 -18.3427 87.0848 254.372 0 0 0.0769231 -16.3584 -24.1405 -95.2717 -14.2465 -118.759 0 -41.2144 0 0 0 0 0 0 0 -19.2664 0 0 0.0424235 9.11421 12.0677 -0.323266 -0.201003 1.42109e-14 -0.830155 1.42109e-14 0 0 0 0 -40.6109 6.75622 1.99771 2.31025 1 20.6388 -26.0635 6.05119 -34.86 -448.359
hNN_1sjw_d2n_des_1_0438 0 0 0 0 5.23068e-09 0 0 0 0 -536.755 66.0319 1.26991 -17.9417 54.425 247.21 0 0 0 -16.9758 -28.2162 -95.2717 -17.3874 -118.759 0 -41.7013 0 0 0 0 0 0 0 -9.64135 0 0 0.0701923 1.05409 3.80104 -0.37098 -0.109064 0 -1.46218 -2.84217e-14 0 0 0 0 -48.3595 7.82854 0.00225074 5.91432 1 20.6388 -26.0635 11.4476 -34.86 -491.207
hNN_1sjw_d2n_des_1_0439 0 0 0 0 9.90411 0 0 0 0 -563.026 82.4433 1.48362 -19.0948 129.582 263.621 0 0 0.0769231 -16.8517 -28.8427 -95.2717 -16.7103 -118.759 0 -41.5658 0 0 0 0 0 0 0 -29.0641 0 0 0.135778 60.4576 13.4278 -0.0458357 -0.217075 2.41585e-13 -0.125546 -1.42109e-14 0 0 0 0 3.00283 7.63166 1.96655 4.6136 1 20.6388 -26.0635 11.4476 -34.86 -400.358
hNN_1sjw_d2n_des_1_0440 0 0 0 0 0.0273162 0 0 0 0 -552.429 70.2345 1.28757 -17.7109 61.3028 260.211 0 0.0384615 0.192308 -17.3296 -29.2534 -95.2717 -17.148 -118.759 0 -41.4065 0 0 0 0 0 0 0 -18.8041 0 0 -0.111932 6.44464 10.6974 -0.299084 -0.123622 0 -1.80889 -2.84217e-14 0 0 0 0 -45.4121 4.4373 1.22638 2.99956 1 20.6388 -26.0635 6.05129 -34.86 -489.072
hNN_1sjw_d2n_des_1_0441 0 0 0 0 0.0744454 0 0 0 0 -538.425 67.8779 1.28661 -18.3224 54.8182 248.771 0 0.0384615 0.115385 -15.7005 -26.5028 -95.2717 -14.0666 -118.759 0 -41.4462 0 0 0 0 0 0 0 -11.867 0 0 0.110022 1.55956 5.48262 0.234963 -0.235468 4.12115e-13 -0.158784 7.10543e-14 0 0 0 0 -46.3204 7.93372 1.15511 1.71413 1 20.6388 -26.0635 6.05376 -34.86 -488.45
hNN_1sjw_d2n_des_1_0442 0 0 0 0 13.4337 0 0 0 0 -549.543 75.2339 1.68312 -17.7363 94.498 252.765 0 0 0 -18.3463 -30.302 -95.2717 -18.0541 -118.759 0 -41.4106 0 0 0 0 0 0 0 -21.305 0 0 0.0425881 20.7801 9.12724 -0.529527 -0.751054 0 -0.75585 -2.84217e-14 0 0 0 0 -34.8021 5.64665 1.2538 4.22386 1 20.6388 -26.0635 6.05102 -34.86 -444.631
hNN_1sjw_d2n_des_1_0443 0 0 0 0 0.0679315 0 0 0 0 -548.321 67.8376 1.38099 -18.8934 62.4304 252.512 0 0 0.192308 -17.0565 -31.9338 -95.2717 -14.1771 -118.759 0 -41.2454 0 0 0 0 0 0 0 -20.0447 0 0 0.111577 8.56342 6.56205 -0.47865 -2.46992 4.12115e-13 -0.0421059 7.10543e-14 0 0 0 0 -49.0438 3.82422 2.0028 2.46468 1 20.6388 -26.0635 6.05209 -34.86 -494.415
hNN_1sjw_d2n_des_1_0444 0 0 0 0 0.0141097 0 0 0 0 -539.831 67.2088 1.32117 -18.1929 53.3358 251.825 0 0 0.153846 -16.568 -26.3445 -95.2717 -16.7676 -118.759 0 -41.5975 0 0 0 0 0 0 0 -12.4434 0 0 0.0670059 1.93687 7.426 -0.326135 -0.235515 0 -1.76085 -2.84217e-14 0 0 0 0 -46.9335 8.25676 1.10998 2.94242 1 20.6388 -26.0635 6.06009 -34.86 -492.254
hNN_1sjw_d2n_des_1_0445 0 0 0 0 0.0363004 0 0 0 0 -539.139 65.9155 1.3234 -17.9214 56.5571 253.686 0 0 0.0384615 -16.5835 -27.3385 -95.2717 -15.841 -118.759 0 -41.8068 0 0 0 0 0 0 0 -10.9493 0 0 0.0900752 1.90518 7.39444 -0.489149 -0.217167 1.42109e-14 -1.83765 1.42109e-14 0 0 0 0 -45.9104 8.22259 1.98231 3.92423 1 20.6388 -26.0635 6.18151 -34.86 -487.438
hNN_1sjw_d2n_des_1_0446 0 0 0 0 0.259995 0 0 0 0 -542.674 68.7866 1.34059 -18.5592 56.2626 253.199 0 0 0.115385 -17.0261 -30.3253 -95.2717 -15.5519 -118.759 0 -41.4177 0 0 0 0 0 0 0 -13.2416 0 0 0.107985 1.62919 6.80581 0.0763264 -0.228318 4.12115e-13 -0.071044 7.10543e-14 0 0 0 0 -46.3394 7.99753 2.02209 1.13852 1 20.6388 -26.0635 11.4476 -34.86 -487.155
hNN_1sjw_d2n_des_1_0447 0 0 0 0 17.7598 0 0 0 0 -553.856 79.2357 1.3489 -19.3414 93.711 261.247 0 0.0769231 0.115385 -17.2018 -29.7744 -95.2717 -15.6792 -118.759 0 -41.3874 0 0 0 0 0 0 0 -28.1253 0 0 0.176136 32.8435 15.8545 -0.110604 -0.404915 5.68434e-14 -0.164412 1.27898e-13 0 0 0 0 -21.3185 6.75438 1.82942 2.37117 1 20.6388 -26.0635 6.05184 -34.86 -430.813
hNN_1sjw_d2n_des_1_0448 0 0 0 0 0.519752 0 0 0 0 -541.877 67.6265 1.33593 -18.3194 55.8029 250.142 0 0 0 -16.1487 -27.9319 -95.2717 -14.3173 -118.759 0 -41.5158 0 0 0 0 0 0 0 -12.8391 0 0 0.0662395 2.8404 5.03769 0.0352876 -0.1779 1.42109e-14 -0.00141634 1.42109e-14 0 0 0 0 -46.5546 6.40837 1.26157 4.70829 1 20.6388 -26.0635 6.05125 -34.86 -491.431
hNN_1sjw_d2n_des_1_0449 0 0 0 0 0.582896 0 0 0 0 -545.594 70.7209 1.31621 -18.2553 55.9701 253.404 0.0384615 0.0384615 0.115385 -16.8145 -27.5055 -95.2717 -16.7098 -118.759 0 -41.4131 0 0 0 0 0 0 0 -14.9093 0 0 0.0466207 2.15392 8.09217 -0.130614 -0.208035 1.42109e-14 -1.47995 1.42109e-14 0 0 0 0 -47.8483 8.24448 2.21636 1.18936 1 20.6388 -26.0635 6.07975 -34.86 -491.12
hNN_1sjw_d2n_des_1_0450 0 0 0 0 0.179207 0 0 0 0 -547.253 69.7715 1.302 -17.6337 55.2325 257.931 0 0 0.0384615 -16.5876 -28.7128 -95.2717 -16.1967 -118.759 0 -41.3344 0 0 0 0 0 0 0 -16.3937 0 0 0.0356591 3.32265 10.5302 0.337027 -0.11515 4.12115e-13 -0.945381 7.10543e-14 0 0 0 0 -44.5631 7.83225 1.18622 4.65435 1 20.6388 -26.0635 6.05092 -34.86 -490.231
hNN_1sjw_d2n_des_1_0451 0 0 0 0 3.20547 0 0 0 0 -545.201 67.1255 1.32242 -18.677 59.418 254.128 0 0 0.115385 -16.5471 -27.8753 -95.2717 -16.9417 -118.759 0 -41.561 0 0 0 0 0 0 0 -19.3739 0 0 0.101388 7.12238 10.0541 0.0549137 -0.16949 4.12115e-13 -0.12157 7.10543e-14 0 0 0 0 -43.8931 7.96479 0.371105 1.05046 1 20.6388 -26.0635 6.0511 -34.86 -488.307
hNN_1sjw_d2n_des_1_0452 0 0 0 0 0.0365047 0 0 0 0 -547.318 69.1215 1.31783 -19.178 55.0791 256.712 0 0 0.0769231 -17.8541 -30.4859 -95.2717 -19.667 -118.759 0 -41.3762 0 0 0 0 0 0 0 -14.0129 0 0 0.10221 1.13861 7.49815 0.0813432 -0.33697 1.42109e-14 -0.118035 1.42109e-14 0 0 0 0 -47.0238 8.34721 2.02304 0.445052 1 20.6388 -26.0635 11.4476 -34.86 -495.104
hNN_1sjw_d2n_des_1_0453 0 0 0 0 0.00257766 0 0 0 0 -543.737 70.6238 1.47995 -18.3769 77.7905 253.266 0 0.0384615 0.0769231 -17.2035 -29.3531 -95.2717 -16.5954 -118.759 0 -41.5385 0 0 0 0 0 0 0 -13.1382 0 0 0.127883 1.81818 7.25679 -0.642878 -0.283307 4.12115e-13 -0.90523 7.10543e-14 0 0 0 0 -47.3053 8.62815 1.88258 1.32765 1 20.6388 -26.0635 6.05266 -34.86 -470.365
hNN_1sjw_d2n_des_1_0454 0 0 0 0 0.0472985 0 0 0 0 -540.745 70.5658 1.26801 -18.3993 51.3147 248.203 0.0384615 0.115385 0.423077 -16.4216 -26.4824 -95.2717 -15.5879 -118.759 0 -41.1064 0 0 0 0 0 0 0 -18.4056 0 0 -0.0121703 2.02832 7.99414 0.0154475 -0.331622 4.12115e-13 -1.61342 7.10543e-14 0 0 0 0 -51.4313 3.61524 1.21599 0.463602 1 20.6388 -26.0635 11.4476 -34.86 -489.105
hNN_1sjw_d2n_des_1_0455 0 0 0 0 0.58102 0 0 0 0 -549.154 69.5008 1.32419 -17.7396 70.2643 254.562 0.0384615 0.115385 0.346154 -17.7946 -28.0439 -95.2717 -20.8212 -118.759 0 -41.0502 0 0 0 0 0 0 0 -17.0607 0 0 0.0737029 2.77513 8.90916 -0.94392 -0.213885 2.41585e-13 -5.70726 -1.42109e-14 0 0 0 0 -53.218 3.17853 1.13537 1.91452 1 20.6388 -26.0635 6.19687 -34.86 -485.439
hNN_1sjw_d2n_des_1_0456 0 0 0 0 3.10267 0 0 0 0 -549.079 77.1762 1.30474 -19.197 77.8142 257.666 0 0 0.0384615 -17.2549 -30.6102 -95.2717 -16.4694 -118.759 0 -41.3414 0 0 0 0 0 0 0 -20.9257 0 0 -0.0219484 11.2252 12.2428 -0.0124018 -0.138588 5.68434e-14 -0.113288 1.27898e-13 0 0 0 0 -39.0854 8.42537 1.88558 1.82837 1 20.6388 -26.0635 5.96064 -34.86 -463.901
hNN_1sjw_d2n_des_1_0457 0 0 0 0 10.7147 0 0 0 0 -555.205 74.9142 1.41857 -19.22 92.9083 263.376 0 0 0 -18.4842 -29.4149 -95.2717 -24.096 -118.759 0 -41.4697 0 0 0 0 0 0 0 -22.2605 0 0 0.105314 16.6414 14.3436 0.0318242 -0.344701 0 -1.1461 -2.84217e-14 0 0 0 0 -34.0989 8.76949 1.81008 3.19347 1 20.6388 -26.0635 7.38852 -34.86 -450.016
hNN_1sjw_d2n_des_1_0458 0 0 0 0 5.45105e-08 0 0 0 0 -543.089 70.2137 1.30005 -18.0269 60.1518 252.172 0 0 0.0384615 -16.9732 -28.1692 -95.2717 -15.1984 -118.759 0 -41.2177 0 0 0 0 0 0 0 -13.4821 0 0 -0.00445019 0.639084 7.01355 -0.00201604 -0.169701 0 -0.111298 -2.84217e-14 0 0 0 0 -47.3346 4.21301 0.48037 2.39233 1 20.6388 -26.0635 6.05458 -34.86 -485.879
hNN_1sjw_d2n_des_1_0459 0 0 0 0 0.465159 0 0 0 0 -541.782 68.9997 1.29611 -17.657 58.4227 252.277 0 0 0 -17.2967 -28.1465 -95.2717 -17.9478 -118.759 0 -41.3287 0 0 0 0 0 0 0 -15.3091 0 0 0.0627067 1.12509 7.54217 -0.656396 -0.244226 2.41585e-13 -3.20152 -1.42109e-14 0 0 0 0 -52.01 3.48395 1.17034 2.92284 1 20.6388 -26.0635 6.05186 -34.86 -489.632
hNN_1sjw_d2n_des_1_0460 0 0 0 0 0.502497 0 0 0 0 -545.138 71.9543 1.3755 -17.9813 64.6724 254.8 0 0 0.0384615 -17.0524 -27.2154 -95.2717 -19.398 -118.759 0 -41.0495 0 0 0 0 0 0 0 -16.7168 0 0 0.092361 4.02371 9.57737 -0.487292 -0.17329 5.68434e-14 -3.22782 1.27898e-13 0 0 0 0 -47.9613 4.77018 1.90418 2.31486 1 20.6388 -26.0635 6.06984 -34.86 -481.725
hNN_1sjw_d2n_des_1_0461 0 0 0 0 0.0148915 0 0 0 0 -551.614 71.506 1.28588 -18.0921 78.0169 261.13 0 0 0.0384615 -17.1497 -27.4249 -95.2717 -18.3891 -118.759 0 -41.0406 0 0 0 0 0 0 0 -19.9209 0 0 0.133521 6.00831 14.2882 -0.901342 -0.236747 1.42109e-14 -2.36302 1.42109e-14 0 0 0 0 -44.0326 5.31334 0.284346 1.98256 1 20.6388 -26.0635 2.28842 -34.86 -472.742
hNN_1sjw_d2n_des_1_0462 0 0 0 0 0.0749392 0 0 0 0 -537.46 69.2957 1.34827 -18.0204 59.6608 250.56 0 0 0.115385 -16.6031 -27.3991 -95.2717 -16.5897 -118.759 0 -41.1926 0 0 0 0 0 0 0 -13.8638 0 0 0.0777771 1.88481 8.10301 -0.179055 -0.222267 0 -0.182347 -2.84217e-14 0 0 0 0 -45.5744 4.56322 1.2321 3.07355 1 20.6388 -26.0635 5.52577 -34.86 -483.922
hNN_1sjw_d2n_des_1_0463 0 0 0 0 0.00734807 0 0 0 0 -538.831 66.3085 1.28686 -18.6972 54.8531 249.249 0 0 0.0769231 -16.503 -28.1172 -95.2717 -17.1168 -118.759 0 -41.2686 0 0 0 0 0 0 0 -9.49545 0 0 0.0917461 1.09184 3.93495 -0.0922951 -0.17177 0 -0.12902 -2.84217e-14 0 0 0 0 -46.0386 3.87641 1.11174 2.89245 1 20.6388 -26.0635 6.05167 -34.86 -495.823
hNN_1sjw_d2n_des_1_0464 0 0 0 0 0.179582 0 0 0 0 -543.918 68.7309 1.33647 -18.634 60.6758 257.228 0 0 0.153846 -17.0053 -31.3132 -95.2717 -16.0048 -118.759 0 -41.5451 0 0 0 0 0 0 0 -15.8829 0 0 0.106877 3.38188 10.4894 0.0553933 -1.65432 4.12115e-13 -0.0513271 7.10543e-14 0 0 0 0 -45.1001 7.82 1.34972 2.25775 1 20.6388 -26.0635 6.05246 -34.86 -486.987
hNN_1sjw_d2n_des_1_0465 0 0 0 0 1.96204 0 0 0 0 -559.386 72.039 1.34899 -19.0991 69.218 265.738 0 0 0 -18.6553 -29.8388 -95.2717 -20.9494 -118.759 0 -41.1353 0 0 0 0 0 0 0 -26.3917 0 0 0.0379767 11.6097 16.2299 -0.438161 -0.578031 4.12115e-13 -0.907723 7.10543e-14 0 0 0 0 -41.5733 6.00361 1.84526 2.09221 1 20.6388 -26.0635 11.4476 -34.86 -480.489
hNN_1sjw_d2n_des_1_0466 0 0 0 0 0.0990663 0 0 0 0 -546.799 70.8823 1.47906 -18.1934 69.202 256.689 0 0.153846 0.230769 -16.3202 -28.2318 -95.2717 -14.4003 -118.759 0 -40.9609 0 0 0 0 0 0 0 -18.0487 0 0 0.133548 5.1872 11.3055 -0.0689534 -0.297387 0 -0.795297 -2.84217e-14 0 0 0 0 -43.5451 4.82555 1.89211 1.42666 1 20.6388 -26.0635 11.4476 -34.86 -468.46
hNN_1sjw_d2n_des_1_0467 0 0 0 0 0.15636 0 0 0 0 -546.149 79.1188 1.35976 -18.5113 73.9767 255.6 0 0 0.230769 -17.3164 -28.1923 -95.2717 -16.9229 -118.759 0 -40.891 0 0 0 0 0 0 0 -19.8071 0 0 0.0503266 8.9944 10.7109 -0.355447 -0.317349 5.68434e-14 -1.90453 1.27898e-13 0 0 0 0 -43.5198 4.74751 2.10462 3.31394 1 20.6388 -26.0635 6.05069 -34.86 -465.144
hNN_1sjw_d2n_des_1_0468 0 0 0 0 0.0164995 0 0 0 0 -544.41 67.338 1.32193 -17.8139 52.7215 253.716 0 0.0384615 0.0384615 -16.2928 -27.4182 -95.2717 -14.8797 -118.759 0 -41.2918 0 0 0 0 0 0 0 -15.9729 0 0 0.0473069 1.33277 9.3147 -0.261785 -0.325692 4.12115e-13 -1.53522 7.10543e-14 0 0 0 0 -48.6926 7.44199 1.98877 0.70677 1 20.6388 -26.0635 6.0515 -34.86 -493.964
